Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
601,[55.54067542051416],[377.18172368823355],[462.3917542958818],[562.9872745193949],[626.3815627300711],[562.3377808537398],[361.85775249550153],[115.38058820770078],[390.60062934195554],[465.40090020797356],[563.6620656949143],[626.5328824546245],[562.3717138094001],[361.865361850351]
602,[58.612606659619075],[279.61099299262855],[328.63653227294725],[394.0835618935645],[406.5180298850542],[325.10298029021226],[179.14978827196472],[46.54427586366944],[279.05431771389294],[328.61085454077414],[394.08237745812295],[406.5179752506611],[325.10297777009436],[179.14978815571936]
603,[63.20247040719141],[507.3026519785591],[555.4896183642251],[649.2295790999879],[692.9557660899516],[597.4107297434709],[376.25586532353833],[137.61739569163717],[511.9434317183664],[555.7790339150852],[649.2476280843775],[692.9568916888924],[597.4107999398293],[376.2558697012332]
604,[94.35088684606399],[464.57618002668823],[641.681180855773],[832.0188730667885],[896.7177608987691],[731.3351574014179],[393.88205352143274],[70.00299027821188],[460.20568867632437],[640.8966697753036],[831.8780519128173],[896.6924832476313],[731.3306200174452],[393.88123905282555]
605,[72.04942343584293],[390.5918909186985],[484.6361854829804],[582.4773451864413],[595.888006869337],[473.5992188071434],[264.26738346966545],[81.90237164724562],[391.42807522214537],[484.707149439588],[582.4833676423959],[595.8885179735294],[473.5992621827194],[264.26738715079466]
606,[83.29869287316171],[721.5898586953402],[792.760121202401],[865.0533000897709],[890.3407151888993],[764.452736161613],[483.4747768264438],[158.26038229072856],[732.7255059450068],[794.4143347164302],[865.2990354555423],[890.3772194669012],[764.4581589151032],[483.4755823828615]
607,[87.97305772158256],[505.55668286648773],[692.5949910395964],[899.1464101415063],[1001.4351177903466],[869.7476943286156],[530.7017582499695],[162.39069422221246],[523.0555055812544],[696.7097252719882],[900.113963106594],[1001.662631570673],[869.8011927127932],[530.7143380466989]
608,[99.50071221647295],[360.7068647785345],[549.9957080722874],[809.6677397306582],[960.3284569488006],[843.6556249873674],[488.77918267988616],[101.05494146586534],[361.0598003658444],[550.0758529600756],[809.6859390941386],[960.3325896744208],[843.656563449917],[488.77939578669213]
609,[91.42845012247358],[519.1872436437751],[701.3799676971221],[923.826433086245],[1033.877314477188],[889.8593150452524],[528.1247420257827],[146.5718551027054],[529.1389739632041],[703.1759564719565],[924.1505551811769],[1033.9358087917935],[889.8698715142333],[528.126647151744]
610,[76.15063865327784],[424.28707910089696],[610.4933621084915],[813.6427553261502],[863.4320616806746],[676.2945515596656],[344.61781528967805],[69.42052951036749],[423.7119934455278],[610.4442212247423],[813.6385562534849],[863.4317028712697],[676.2945208995177],[344.61781266977835]
611,[54.77609198679295],[302.7855986251248],[605.3279915683887],[846.068954689588],[854.8282417352334],[610.0829349346752],[274.4547384383256],[77.25187055478551],[308.6135949281537],[606.8391979902427],[846.4608123248213],[854.9298508893967],[610.1092823100521],[274.4615703443183]
612,[79.06351685884374],[479.46890266037445],[548.502346447676],[666.845514486328],[726.7966080916939],[622.660801110461],[368.40172907765157],[90.66601820394317],[480.54785795651827],[548.6026820991403],[666.854845033192],[726.7974757703655],[622.6608817987944],[368.40173658112883]
106,[0.5693303542710666],[41.769303530165125],[44.73325642953143],[43.65451251257571],[41.34140959967295],[34.29084206510501],[21.044241730513868],[4.4884988580079295],[42.59355887736127],[44.90660873034055],[43.690970899285645],[41.34907730269903],[34.292454689112866],[21.044580887648916]
302,[0.009255006422961287],[123.42715850272492],[124.78271651700369],[105.3785100441816],[85.10610544229179],[64.16875835006688],[39.006371375360715],[8.346562483862328],[125.17480896900366],[125.14905566912793],[105.45530135741535],[85.12220229067387],[64.1721325406742],[39.00707866674995]
401,[84.52050892586144],[142.61921121565499],[276.94730379887966],[441.98283718123366],[528.0951885094994],[466.380968480451],[290.71791328387286],[116.89449992010982],[157.39297970485484],[283.6892663641763],[445.0595104934688],[529.499218653325],[467.02169319988457],[291.01030598491184]
405,[11.8175671957666],[181.33179913983307],[221.53520280161405],[213.32692180217353],[184.8646398464339],[143.41597063094002],[91.38317193182665],[33.20477539740011],[189.99773908031855],[225.04657812204346],[214.7497053346694],[185.441141301167],[143.64956479317098],[91.4778225735213]
